ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,CODIGO_CARGO,DESCRICAO_CARGO,NOME_CANDIDATO,NUMERO_CANDIDATO,NUMERO_PARTIDO,SIGLA_PARTIDO
2014,1,RR,RR,6,DEPUTADO FEDERAL,HIRAN MANUEL GONÇALVES DA SILVA,3333,33,PMN
2014,1,RR,RR,6,DEPUTADO FEDERAL,MANUELA MACEDO FERNANDES,3321,33,PMN
2014,1,RR,RR,6,DEPUTADO FEDERAL,ELAINE CRISTINA PEREIRA SANTOS,2355,23,PPS
2014,1,RR,RR,6,DEPUTADO FEDERAL,AUGUSTO DANTAS LEITAO,1233,12,PDT
2014,1,RR,RR,6,DEPUTADO FEDERAL,ABEL SALVADOR MESQUITA JUNIOR,1234,12,PDT
2014,1,RR,RR,6,DEPUTADO FEDERAL,VILTON DE SOUSA FLOR,4345,43,PV
2014,1,RR,RR,6,DEPUTADO FEDERAL,NÚBIA ABRANTES GOMES,1510,15,PMDB
2014,1,RR,RR,6,DEPUTADO FEDERAL,SHÉRIDAN ESTERFANY OLIVEIRA DE ANCHIETA,4545,45,PSDB
2014,1,RR,RR,6,DEPUTADO FEDERAL,ANTONIO ROBSON CONCEIÇÃO BENTO,2000,20,PSC
2014,1,RR,RR,6,DEPUTADO FEDERAL,MARIA DO ROSÁRIO GONÇALVES FERREIRA MARTINS,2011,20,PSC
2014,1,RR,RR,6,DEPUTADO FEDERAL,ALEXANDER LADISLAU MENEZES,2014,20,PSC
2014,1,RR,RR,6,DEPUTADO FEDERAL,REGINA JORGE DA SILVA,1101,11,PP
2014,1,RR,RR,6,DEPUTADO FEDERAL,JOHNSON ARAÚJO PEREIRA,2888,28,PRTB
2014,1,RR,RR,6,DEPUTADO FEDERAL,ROBERTO RAMOS SANTOS,1355,13,PT
2014,1,RR,RR,6,DEPUTADO FEDERAL,ALDENIR CADETE DE LIMA,1345,13,PT
2014,1,RR,RR,6,DEPUTADO FEDERAL,LUCIANO PEREIRA DIAS,3607,36,PTC
2014,1,RR,RR,6,DEPUTADO FEDERAL,ELIENE SANTIAGO VIANA,4350,43,PV
2014,1,RR,RR,6,DEPUTADO FEDERAL,LUIS PAULO DE OLIVEIRA,1107,11,PP
2014,1,RR,RR,6,DEPUTADO FEDERAL,URZENI DA ROCHA FREITAS FILHO,5555,55,PSD
2014,1,RR,RR,6,DEPUTADO FEDERAL,LURENES CRUZ DO NASCIMENTO,6533,65,PC do B
2014,1,RR,RR,6,DEPUTADO FEDERAL,CHARLIEXAN DA SILVA,3377,33,PMN
2014,1,RR,RR,6,DEPUTADO FEDERAL,GUARACY DA SILVA SOUZA,6515,65,PC do B
2014,1,RR,RR,6,DEPUTADO FEDERAL,JOSE LAURINDO DE  SOUSA FILHO,1255,12,PDT
2014,1,RR,RR,6,DEPUTADO FEDERAL,VILZA DA CONCEIÇÃO SILVA,4492,44,PRP
2014,1,RR,RR,6,DEPUTADO FEDERAL,ALMIR MORAIS SA,2777,27,PSDC
2014,1,RR,RR,6,DEPUTADO FEDERAL,SYLVIO FRAXE CAETANO,1414,14,PTB
2014,1,RR,RR,6,DEPUTADO FEDERAL,MAURICIO COSTA DA SILVA,2345,23,PPS
2014,1,RR,RR,6,DEPUTADO FEDERAL,EVANDRO DOS SANTOS FIGUEIRA,1213,12,PDT
2014,1,RR,RR,6,DEPUTADO FEDERAL,KENNIA ANDRÉIA BARBOSA DA COSTA,2822,28,PRTB
2014,1,RR,RR,6,DEPUTADO FEDERAL,MARTA ALVES NASCIMENTO,2255,22,PR
2014,1,RR,RR,6,DEPUTADO FEDERAL,ROGÉRIO MIRANDA,9095,90,PROS
2014,1,RR,RR,6,DEPUTADO FEDERAL,FRANCISCA MÁRCIA SOUSA DA SILVA,4424,44,PRP
2014,1,RR,RR,6,DEPUTADO FEDERAL,JOSIMAR DA SILVA BEZERRA,4491,44,PRP
2014,1,RR,RR,6,DEPUTADO FEDERAL,ROBERTO CARLOS CALEFFI,4344,43,PV
2014,1,RR,RR,6,DEPUTADO FEDERAL,ALAN SOUSA ANDRADE,3313,33,PMN
2014,1,RR,RR,6,DEPUTADO FEDERAL,FRANKEMBERGEN GALVÃO DA COSTA,2020,20,PSC
2014,1,RR,RR,6,DEPUTADO FEDERAL,MARIO SOUZA DA ROCHA,2370,23,PPS
2014,1,RR,RR,6,DEPUTADO FEDERAL,ERICA MARQUES SIRQUEIRA,5050,50,PSOL
2014,1,RR,RR,6,DEPUTADO FEDERAL,CARLOS AUGUSTO ANDRADE SILVA,3131,31,PHS
2014,1,RR,RR,6,DEPUTADO FEDERAL,FRANCISCO EDMILSON DE ALBUQUERQUE,6513,65,PC do B
2014,1,RR,RR,6,DEPUTADO FEDERAL,ADELINA PINTO DA SILVA,1399,13,PT
2014,1,RR,RR,6,DEPUTADO FEDERAL,HERMES DEEKE,2220,22,PR
2014,1,RR,RR,6,DEPUTADO FEDERAL,WANDERSON DE OLIVEIRA COELHO,1616,16,PSTU
2014,1,RR,RR,6,DEPUTADO FEDERAL,OQUIMAR FRAZÃO DE FREITAS JÚNIOR,2828,28,PRTB
2014,1,RR,RR,6,DEPUTADO FEDERAL,SONIA MARGARETH BRANCO DE OLIVEIRA,1100,11,PP
2014,1,RR,RR,6,DEPUTADO FEDERAL,AILTON DE MELO CABRAL,2511,25,DEM
2014,1,RR,RR,6,DEPUTADO FEDERAL,JUSCELINO KUBTISCHEK PEREIRA,1212,12,PDT
2014,1,RR,RR,6,DEPUTADO FEDERAL,ELZILENE LIBORIO DE LIMA,1300,13,PT
2014,1,RR,RR,6,DEPUTADO FEDERAL,WENDEL CORDEIRO DE LIMA,4333,43,PV
2014,1,SC,SC,6,DEPUTADO FEDERAL,JONAS ORBEN,1606,16,PSTU
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARILISE BARBARA BEERLI KIRSTEN,1055,10,PRB
2014,1,SC,SC,6,DEPUTADO FEDERAL,VANDERLEI ROBERTO CARDOSO,2733,27,PSDC
2014,1,SC,SC,6,DEPUTADO FEDERAL,MAIRI CAVALHERI,1583,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARCO ANTONIO TEBALDI,4545,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,GEOVANIA DE SA RODRIGUES,4577,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,REJANE VARELA,4007,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,HERBERT ETGES ZANDOMENECO,4000,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,EDSON LUIZ PINHEIRO,4407,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,HILÁRIO CARLOS SCHERNER,5412,54,PPL
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOAO EVANGELISTA DA COSTA JUNIOR,4412,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,MICHÉL CÉLIO DA SILVA PINHEIRO,4533,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,RICARDO LUIZ AOKI,4411,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOÃO PAULO KARAM KLEINUBING,5588,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,VALBERTO WIGGERS MICHELS,1322,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,DIRLEI SIQUEIRA,5515,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,GERY ANTÔNIO DARTORA,1130,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,ESPERIDIÃO AMIN HELOU FILHO,1133,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,LUCI TERESINHA KOSWOSKI CHOINACKI,1333,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,MAURO MARIANI,1570,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOSÉ PAULO SERAFIM,1300,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOAO OLINDINO KOEDDERMANN,1505,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,TANIA HERONDINA DE ANDRADE,1545,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,VALDIR COLATTO,1516,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,LUCY SANTOS PINTO,3636,36,PTC
2014,1,SC,SC,6,DEPUTADO FEDERAL,CARLOS ALBERTO CAMPOS,1234,12,PDT
2014,1,SC,SC,6,DEPUTADO FEDERAL,AERCI ARREAL OLM,7077,70,PT do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,LARISSA VIANNA NEVEU,5030,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,CESAR ANTONIO DE SOUZA,5510,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,FERNANDO ROBERTO WALMÓRBIDA,4599,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,GUARACI EDSON FAGUNDES,4343,43,PV
2014,1,SC,SC,6,DEPUTADO FEDERAL,RIDEVALDO BEZERRA GOMES,1010,10,PRB
2014,1,SC,SC,6,DEPUTADO FEDERAL,ALESSANDRA CUNHACO,5000,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,ADILSON MARIANO,1370,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,FERNANDO ROBERTO GOMES,1102,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,REINALDO BOLDORI,1190,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,JULIETHE PEREIRA NITZ,2525,25,DEM
2014,1,SC,SC,6,DEPUTADO FEDERAL,ROSA MARIA TESSER,4022,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,MAYRA FERNANDA DOS PRAZERES MENEZES,1131,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOÃO RODRIGUES,5555,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARCELO NASCENTES PIRES,1212,12,PDT
2014,1,SC,SC,6,DEPUTADO FEDERAL,GABRIELA SANTETTI CELESTINO,1616,16,PSTU
2014,1,SC,SC,6,DEPUTADO FEDERAL,ARIEL VIEIRA,2020,20,PSC
2014,1,SC,SC,6,DEPUTADO FEDERAL,FERNANDO RITTER,5151,51,PEN
2014,1,SC,SC,6,DEPUTADO FEDERAL,SOLANGE GARCIA ROCHA,5544,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,OSVALDO OLAVIO MAFRA,7777,77,SD
2014,1,SC,SC,6,DEPUTADO FEDERAL,LAURA JULICI DREHER DE ANDRADE,1356,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,ANTÔNIO CESAR DA SILVA CHAVES,3355,33,PMN
2014,1,SC,SC,6,DEPUTADO FEDERAL,ANTONIO WALTER HOEPPERS,7060,70,PT do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARISA RICARDO DO NASCIMENTO AFONSO,7070,70,PT do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,LUCAS DE OLIVEIRA,4520,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,ANACLETO OLEGÁRIO,4410,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,SAULO SPEROTTO,4522,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,CAROLINE BELLAGUARDA DE AZEVEDO,2121,21,PCB
2014,1,SC,SC,6,DEPUTADO FEDERAL,JORGE CATARINO LEONARDELI BOEIRA,1105,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARIA BEATRIZ SOARES DE OLIVEIRA VAZ,4474,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,DENISE PIMPÃO AMARAL,3312,33,PMN
2014,1,SC,SC,6,DEPUTADO FEDERAL,FABRICIO JOSE SATIRO DE OLIVEIRA,4040,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,DÉCIO NERY DE LIMA,1313,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,PEDRO FRANCISCO UCZAI,1350,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARIETA DE JESUS COSTA MARTINS,2012,20,PSC
2014,1,SC,SC,6,DEPUTADO FEDERAL,MANOEL ROBERTO SOARES,3380,33,PMN
2014,1,SC,SC,6,DEPUTADO FEDERAL,EDSON BEZ DE OLIVEIRA,1515,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOSÉ BISPO DE SOUZA FILHO,1919,19,PTN
2014,1,SC,SC,6,DEPUTADO FEDERAL,ÁURIO JOSÉ SOARES,4433,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,CLEUSA MARIA SEHN TEODORO,4477,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARCELO BORRET CORTEZ,5005,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,ALEXEY VILELA SACHWEH,4018,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,GUSTAVO HENRIQUE MACHADO,1001,10,PRB
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOSÉ MÁRIO FAGUNDES BADO,4400,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARIA DE LOURDES ZITKOSKI ROLON,2828,28,PRTB
2014,1,SC,SC,6,DEPUTADO FEDERAL,RONALDO JOSÉ BENEDET,1509,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,SONIA VEDOVATTO,4580,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,ODACIR ZONTA,4045,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,MAGDA HORST,4424,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,ALEXANDRE LUIZ DANIELLI,4523,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,ANGELA ALBINO,6565,65,PC do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,CLAUDIA MARIA BUS,1331,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,HUMBERTO GROSSL,2345,23,PPS
2014,1,SC,SC,6,DEPUTADO FEDERAL,EDISON ADRIÃO ANDRINO DE OLIVEIRA,1555,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARIA MARGARETE PHILIPPI CECCONI,4077,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,SEBASTIÃO RIBEIRO,4450,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,LUIZ MARIN,1155,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,CLARICE SPOHR,4488,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,HODZNEY NOGUEIRA,3333,33,PMN
2014,1,SC,SC,6,DEPUTADO FEDERAL,JULIANA COSTA TORRALBA,5020,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOSÉ CARLOS VARGAS MARIANO,5571,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,ROBERTO ROCHA RECKZIEGEL,1414,14,PTB
2014,1,SC,SC,6,DEPUTADO FEDERAL,ANALTO ROMALINO DA CUNHA,1567,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARCIO AQUILES DA SILVA,2021,20,PSC
2014,1,SC,SC,6,DEPUTADO FEDERAL,JEAN PIER XAVIER DE LIZ,1314,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,CASSIANO GONÇALVES UCKER,4020,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,TERESA DA TRINDADE,4070,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOSÉ NAPOLEÃO BONAPARTE MAIA RODRIGUES,1978,19,PTN
2014,1,SC,SC,6,DEPUTADO FEDERAL,MOACIR GIRALDI,7000,70,PT do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,NELSON MERRWELVELSON FERREIRA E SOUZA,7013,70,PT do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,EVA NASCIMENTO DA CONCEIÇÃO,7040,70,PT do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOÃO JOSÉ DOS SANTOS,1330,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOAO BATISTA NUNES,4515,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,SIDNEI MARCOS PETRY,4444,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,RENATA VIEIRA,1501,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,OSMAR PICKLER,4456,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,AUGUSTO LUIZ SOUZA DOS SANTOS,4513,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOÃO PAULO LAJUS STRAPAZZON,1340,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,ROGERIO MENDONÇA,1510,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,LOURDES SUZANE DA ROSA LIMA,1377,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,IVAN ROCHA DE OLIVEIRA,5010,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,FLAVIO DA SILVA DAMIANI,5076,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,JAIR ANTONIO MIOTTO,2510,25,DEM
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOSÉ ALUÍSIO VIEIRA,5599,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,EVERALDO DI BERTI,4510,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARA REGINA NUNES HONORIO,5500,55,PSD
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARIA REGINA PEREIRA SAMPAIO,4455,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARIA TEREZA ZANELLA CAPRA,1310,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,JORGE GONÇALVES DA SILVA,4015,40,PSB
2014,1,SC,SC,6,DEPUTADO FEDERAL,ADELIO BRESSÃO,3300,33,PMN
2014,1,SC,SC,6,DEPUTADO FEDERAL,DIANA STERFAN DA SILVA PEREIRA FELIZARDO,3354,33,PMN
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOVINO CARDOSO NETO,2577,25,DEM
2014,1,SC,SC,6,DEPUTADO FEDERAL,GUILHERME AUGUSTO GAERTNER WEBER,5085,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,ROSELY ROSANA FERRARI DALLABONA,4500,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,PAULO HENRIQUE LÚCIO,1367,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,CARLITO MERSS,1312,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,SUELI SILVA CIDRAL DO AMARAL,1101,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,JOÃO OTÁVIO CARDOSO AMANTE,5050,50,PSOL
2014,1,SC,SC,6,DEPUTADO FEDERAL,VANESSA REGINA DA FONSECA,1522,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,EDERSON ROGERIO ANTONINI,4566,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,LILIAN CRISTINA MOREIRA,7002,70,PT do B
2014,1,SC,SC,6,DEPUTADO FEDERAL,SERGIO BOEBEL,4555,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,ALTEMIR GREGOLIN,1320,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,ANTONIO VILMAR GRAVUNI,4466,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,CELSO MALDANER,1560,15,PMDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,CLAUDINEY DE PAULO IRMÃO,1144,11,PP
2014,1,SC,SC,6,DEPUTADO FEDERAL,CARLOS ALBERTO ROSA KAMINSKI,3131,31,PHS
2014,1,SC,SC,6,DEPUTADO FEDERAL,EVALDINO LEITE,7799,77,SD
2014,1,SC,SC,6,DEPUTADO FEDERAL,VANESSA MIGUEL,4507,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,DANIELLY DA SILVA,4588,45,PSDB
2014,1,SC,SC,6,DEPUTADO FEDERAL,NAIR CARVALHO DOS SANTOS,1444,14,PTB
2014,1,SC,SC,6,DEPUTADO FEDERAL,JORGINHO DOS SANTOS MELLO,2223,22,PR
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARLI LEANDRO,1301,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,SEBASTIÃO DA SILVA CAMARGO,1315,13,PT
2014,1,SC,SC,6,DEPUTADO FEDERAL,MARIA SALETE HONORATO,4404,44,PRP
2014,1,SC,SC,6,DEPUTADO FEDERAL,CARMEN EMÍLIA BONFÁ ZANOTTO,2323,23,PPS
2014,1,SP,SP,6,DEPUTADO FEDERAL,HELIO ALVES RIBEIRO,4063,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,DANIEL JERONIMO BRANDÃO,1005,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROGERIO GARCIA DE OLIVEIRA,1256,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARIA GORETE DA SILVA AQUINO,2710,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,OSWALDO ANTONIO CAVALLARI SOBRINHO,4017,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SUELI MARIA DE JESUS LAMENTE,3656,36,PTC
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTONIO FERREIRA PINTO,1567,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,FERNANDO NEY RODRIGUES SANTOS,2770,27,PSDC
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOÃO FRANCISCO GARCIA,2800,28,PRTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ DE PAULA NETO,6500,65,PC do B
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOAQUIM VIEIRA DOS SANTOS,5022,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCO ANTONIO PINTO SOARES JUNIOR,1355,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELIANA DE FÁTIMA CAROLINO,4024,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,PAULO ROBERTO SOUTO DOS SANTOS,3174,31,PHS
2014,1,SP,SP,6,DEPUTADO FEDERAL,IOLANDA KEIKO MIASHIRO OTA,4096,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,WILLIAM GHIRALDI CARDOSO DE OLIVEIRA,5174,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,SILVIO ARRUDA,1061,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SIMONE APARECIDA DOS SANTOS OLIVEIRA,1032,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROBERTO JOAO PEREIRA FREIRE,2323,23,PPS
2014,1,SP,SP,6,DEPUTADO FEDERAL,GRAZIELE  CRISTINA LUCATO,5108,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,FRANCISCO CARLOS XAVIER JUNIOR,1437,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,VANDERLEI MACRIS,4551,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,RENÊ APPARECIDO FRANCO SOARES FILHO,1419,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANSELMO NEVES MAIA,1072,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELIZABETH DUTRA GONZAGA DA SILVA,1377,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,TANIA MARIA DOS SANTOS,7040,70,PT do B
2014,1,SP,SP,6,DEPUTADO FEDERAL,ADRIANA APARECIDA PAONE,5026,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,SENIVAL PEREIRA DE MOURA,1380,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,DORA LICKUNAS,5119,51,PEN
2014,1,SP,SP,6,DEPUTADO FEDERAL,SONIA CRISTINA GUIRADO CARDOSO,1393,13,PT
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCELO THEODORO DE AGUIAR,2512,25,DEM
2014,1,SP,SP,6,DEPUTADO FEDERAL,LUCIO MARTINS DE FREITAS,2271,22,PR
2014,1,SP,SP,6,DEPUTADO FEDERAL,LIDIA TAVARES DA SILVA,1967,19,PTN
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSE PIRES DE ALMEIDA,1242,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSUÉ SILVEIRA RAMOS,2244,22,PR
2014,1,SP,SP,6,DEPUTADO FEDERAL,DAVI CICHETTO DE MORAES,1910,19,PTN
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARGARETE ANTUNES DOS SANTOS,1248,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,MANOEL DA CRUZ CARLOS VIEIRA,1556,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,GUILHERME CAMPOS JUNIOR,5590,55,PSD
2014,1,SP,SP,6,DEPUTADO FEDERAL,ROSIRIS MARGARIDA CÔNSOLO GOMES DA SILVA,1413,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ERMELINDO INACIO MARTINS JUNIOR,2052,20,PSC
2014,1,SP,SP,6,DEPUTADO FEDERAL,ORLANDO SILVA DE JESUS JUNIOR,6565,65,PC do B
2014,1,SP,SP,6,DEPUTADO FEDERAL,MANOEL ANTUNES,1236,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,LAURO DE MORAES FILHO,3678,36,PTC
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCIO MASSAMI NAKASHIMA,1555,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ALVARO LUIZ PINTO PANTALEÃO,4081,40,PSB
2014,1,SP,SP,6,DEPUTADO FEDERAL,KENNEDY RENE RODRIGUES DA SILVA,1900,19,PTN
2014,1,SP,SP,6,DEPUTADO FEDERAL,SIDNEI ROBERTSON CAMPERO,4314,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,SILVIA VALENTE,1297,12,PDT
2014,1,SP,SP,6,DEPUTADO FEDERAL,ELIAS FERNANDES CASSUNDÉ,1507,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,KEILA ALVES DE ANDRADE,1598,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,SEBASTIÃO ATILIO DA SILVA,5052,50,PSOL
2014,1,SP,SP,6,DEPUTADO FEDERAL,MARCELO SQUASSONI,1080,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,PAULO DONIZETI SCALFI,1094,10,PRB
2014,1,SP,SP,6,DEPUTADO FEDERAL,JOSÉ CARLOS OCTAVIANI,1520,15,PMDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ANTONIO ADOLPHO LOBBE NETO,4512,45,PSDB
2014,1,SP,SP,6,DEPUTADO FEDERAL,HEITOR HENRIQUE GONZALEZ TAKUMA,1441,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,CLAUDIA PAOLA SAAVEDRA SCHUSTER,1765,17,PSL
2014,1,SP,SP,6,DEPUTADO FEDERAL,NELSON ROBERTO BUGALHO,4388,43,PV
2014,1,SP,SP,6,DEPUTADO FEDERAL,EDVALDO DE SALES MOZZONE,1492,14,PTB
2014,1,SP,SP,6,DEPUTADO FEDERAL,ORESTES LUIS TAMBOLIN,4520,45,PSDB
